İNEÇ	a.,jeol.	► tekne, yukaç karşıtı
İNHA	a.,esk.	Resmî bir göreve atama veya bir üst aşama için yazılan yazı
İNİK	sf.	İnmiş, indirilmiş
İPÇİ	a.	İp üreten, yapan veya satan kimse
İPKA	a.,esk.,huk.	Yerinde, önceki durumunda bırakma
İPSİ	sf.	İpi andıran, ipe benzeyen, ip gibi
İRAP	a.,esk.	"Hiçbir değeri ve önemi yok" anlamındaki irapta mahalli yok ve iraptan mahalsiz deyimlerinde geçen bir söz
İRCA	a.,esk.	Eski biçimine çevirme
İRİN	a.	Organizmanın herhangi bir yerinde iltihaplanma sonunda ölmüş hücre artıklarından ve bozulmuş akyuvarlardan oluşan, mikroplu veya mikropsuz, genellikle sarımtırak renkte koyuca sıvı; cerahat, ufunet
İRİS	a.,anat.	Saydam tabaka ile göz merceği arasında bulunan, ince, kasılabilen bir zardan oluşan, gözün renkli bölümü
İRSÎ	sf.,esk.	► kalıtımsal
İSAL	a.,esk.	► ulaştırma
İSLİ	sf.	İsi olan, islenmiş, is bulaşmış
İŞAR	a.,esk.	Yazı ile bildirme
İŞBA	a.,esk.	Karnını doyurma
İŞVE	a.	► cilve
İTÇE	zf.	Terbiyesiz bir biçimde
İTFA	a.,esk.	► söndürme
İTİŞ	a.	İtmek işi
İTKİ	a.,ruh b.	► tepi
İTME	a.	İtmek işi
İVAZ	a.,esk.	► ödün
İVGİ	a.,ağz.	Ağaç oymaya yarar kesici araç
İYON	a.,kim.,fiz.	Bir veya daha çok elektron kazanmış veya yitirmiş bir atom veya bir atom grubundan oluşmuş elektrik yüklü parçacık; yükün
İYOT	a.,kim.	Atom numarası 53, atom ağırlığı 126,92 olan, tabiatta, deniz suyunda sodyum iyodür durumunda rastlanılan, bazı deniz bitkilerinde de çokça birikmiş olarak bulunan, mavimtırak esmer renkte katı bir element (simgesi I)
İZAÇ	a.,esk.	Bunaltma, tedirgin etme, baş ağrıtma, can sıkma
İZAH	a.	► açıklama
İZAM	a.,esk.	► yollama
İZAN	a.,esk.	► anlayış
İZAZ	a.,esk.	► ağırlama
İZGE	a.	► çeşitlilik
JALE	a.,esk.	► çiy
JANR	a.	► tarz
JİLE	a.	Kadınların genellikle bluz üzerine giydikleri kolsuz elbise
JİPS	a.,min.	► alçı taşı
JUDO	a.,sp.	Jiujitsudan gelişmiş, tutmalara, fırlatmalara, hareketsiz bırakmalara dayanan, Japon kökenli silahsız yapılan dövüş sporu
JURO	a.,jeol.	İkinci Çağ'ın triyasla kretase arasında kalan dönemi
JÜRİ	a.	► seçiciler kurulu
KAÇA	zf.	Ne kadar bir para karşılığında
KAÇI	zm.	Ne kadarı, kaç kişi
KADI	a.,tar.	Tanzimat'a kadar her türlü davaya, Tanzimat ile Medeni Kanun arasındaki dönemde ise yalnız evlenme, boşanma, nafaka, miras davalarına bakan mahkemelerin başkanları
KAFE	a.	İçecek ve hafif yiyeceklerin satıldığı, bazılarında kapı önlerinde oturacak yerlerin bulunduğu ayaküstü yiyecek yerleri
KÂFİ	sf.	► yeter
KAİL	sf.,esk.	Söyleyen
KÂİN	sf.,esk.	Bulunan, olan
KAJU	a.,bit. b.	Antep fıstığıgillerden, yapraklarını dökmeyen, tropikal bir meyve ağacı; bilader ağacı, Amerikan elması (Anacardium occidentale)
KAKA	a.	► dışkı
KALA	zf.	Kaldığında
KAME	a.	Değişik renkli üst üste iki katmandan oluşan ve üstteki katmanına kabartma bir desen yapılan değerli taş
KANA	a.,den.	Geminin çektiği suyu göstermek için baş ve kıç bodoslamaları üzerine konulan işaretler
KANT	a.	Şeker ve limonla içilen sıcak su
KÂSE	a.	Cam, çini, toprak vb.nden yapılmış derince çanak
KAST	a.,top. b.	Ayrıcalıklar bakımından yukarıdan aşağıya doğru kesin ölçülerle sınırlanmış bulunan, en koyu biçimiyle Hindistan'da görülen toplumsal sınıfların her biri
KATİ	sf.	► kesin
KEKA	ünl.	Keyifli bir durum anlatılırken "ne güzel, ne iyi" anlamlarında söylenen bir söz
KEKE	sf.,ağz.	► kekeme
KELE	a.,ağz.	► boğa
KEME	a.,ağz.	Büyük sıçan
KENE	a.,hay. b.	Koyun, köpek, at vb. hayvanların veya insanların derisinde asalak olarak yaşayan, bulaşıcı hastalıklara neden olan böceklerin genel adı; sakırga
KENT	a.	► şehir
KERH	a.,esk.	Tiksinme, iğrenme
KESP	a.,esk.	► kazanma
KIĞI	a.,ağz.	► kığ
KIYA	a.	► cinayet
KİLS	a.,esk.,min.	► kireç taşı
KİPE	a.,sp.	Hızla bükülen kalçanın sert ve birden gerilişiyle, vücudun yatıştan ayaküstü duruşa veya asılmadan dayanmaya geçmesi
KLAN	a.,top. b.	► boy (II)
KLİK	a.	► hizip
KLON	a.,biy.	► kopya
KLOR	a.,kim.	Atom numarası 17, atom ağırlığı 35,5 olan, normal sıcaklıkta gaz durumunda bulunan, halojenlerden bir element (simgesi Cl)
KLÜZ	a.,coğ.	► kanyon
KOÇU	a.,esk.	Süslü bir tür gezme arabası
KOFA	a.,bit. b.	► hasır otu
KOKA	a.,bit. b.	İki çeneklilerden, çiçekleri küçük ve sarımtırak, zeytine benzer meyvesi kırmızı renkte olan, yapraklarından kokain çıkarılan, en çok Peru'da yetişen bir bitki (Erytrroxylon coca)
KORE	a.,tıp	Başlıca belirtisi kısa, çabuk, değişken yapıda irade dışı hareketler olan bir hastalık
KOSA	a.	Bir tür uzun saplı orak
KOŞA	sf.,ağz.	Çift, eş, ikiz
KÖRE	a.,ağz.	► karınca yuvası
KREŞ	a.	► yuva
KROS	a.,sp.	Kırlarda ve ormanlarda, hendeklerden, yükseltilerden, çukurlardan ve akarsulardan geçerek yaya yapılan koşu
KÛFİ	a.	Arap yazısının düz ve köşeli çizgilerle yazılan eski bir biçimi
KUĞU	a.,hay. b.	Perde ayaklılardan, yaban ve evcil türleri bulunan, çok uzun ve kıvrık boyunlu, geniş gagalı, geniş kanatlı bir su kuşu (Cygnus olor)
KÛHİ	sf.,esk.	► ıssız
KULA	a.	Gövdenin sarı veya kirli sarı renkte, yele, kuyruk ve bacağın alt kısmındaki kılların koyu renkte olduğu at donu
KUUT	a.,esk.,din b.	Namazın oturularak kılınan kısmı
KÜNH	a.,esk.	► öz (I)
KÜSÜ	a.,ağz.	► küskünlük
LAİN	sf.,esk.	► lanetli
LAKA	a.	Yol üzerinde oluşan çukur
LAME	a.	Dokusunda çoğunlukla gümüş ve altın renginde tel bulunan kumaş veya metal parlaklığı verilmiş deri
LARP	zf.	► ansızın
LASO	a.	► kement
LAŞE	a.,esk.	► leş
LAVA	ünl.,den.	Herhangi bir yere yanaşmış filikanın kürek çekmeksizin ilerlemesi için verilen buyruk
LAZA	a.,ağz.	Bal koymaya yarayan küçük tekne
LEÇE	a.,ağz.	Taşlı tarla
LENF	a.,anat.	Damarlarda dolaşan kanla, doku ögeleri arasında aracı görevi yapan, kan plazması ve lenfositten oluşan saydam, sarı renkte bir sıvı; ak kan, lenfa
LİET	a.,müz.	► şarkı
LİGA	a.,den.	Üç deniz mili uzunluğunda bir ölçü birimi
LİKA	a.,esk.	Mürekkep hokkalarına konulan ham ipek
LİME	a.,esk.	► parça
LİNÇ	a.	Birden çok kimsenin kendilerine göre suç olan bir davranışından ötürü birini, yasa dışı ve yargılamasız olarak öldürmesi
LİNK	a.,ağz.	Atın eşkin yürüyüşü
LİVA	a.,esk.	► sancak
LOÇA	a.,den.	Gemilerin baş bodoslamalarının her iki yanında, çıpayı içine alabilen ve güverteye açılan demir zincirin geçtiği delik
LODA	a.,ağz.	Taneli veya tanesiz saman yığını
LOGO	a.	► imlek
LOLO	a.,argo	"Bir sözün, bir tutumun veya davranışın gerçek ve geçerli olmadığını, başkalarının söz konusu olayda aldanabileceğini ancak söz sahibinin aldanmayacağını, aldatılamayacağını" belirten bana da mı (veya bize de mi) lolo  deyiminde geçen bir söz; lololo
LOTA	a.,hay. b.	Tatlı sularda yaşayan, bir tür gelincik balığı (Lota vulgaris)
LUTİ	a.,kaba	► oğlancı
LUTR	a.,hay. b.	► su samuru
MAAŞ	a.	► aylık
MAİL	sf.	Eğilimi olan
MAİN	a.,esk.,geom.	► eşkenar dörtgen
MALÇ	a.	Toprak ve rutubet muhafazası amaçları ile çayır ve mera üzerine bırakılan veya başka yerlerden getirilip serpilen her türlü bitki artığı
MANA	a.,dil b.	► anlam
MÂNİ	a.,ed.	Genellikle birinci, ikinci ve dördüncü dizeleri uyaklı olan, daha çok hecenin yedili ölçüsüyle söylenen halk şiiri
MANO	a.,argo	Kumar oynatan kişinin kazançtan aldığı pay
MAPA	a.,den.	Ucu halkalı cıvata
MARN	a.,mdn.	Çok ince taneli kil minerallerinden ve kalsitin değişik oranlardaki karışımından oluşan tortul kayaç
MASK	a.	Genellikle ölünün yüzüne uygulanarak elde edilen yüz kalıbı
MAYİ	a.	► sıvı
MAZI	a.,bit. b.	Servigillerden, yaprakları almaşık ve küçük pullar biçiminde, gövdesi düz olan, dipten dallanan bir süs bitkisi (Thuya)
MAZİ	a.	► geçmiş
MEKE	a.,ağz.	Su kıyılarındaki böcekleri yiyerek yaşayan yaban ördeği
MENİ	a.,fizy.	Erkeklerin cinsel organından salgılanan madde; er suyu, bel (III), atmık, dikel, sperm, sperma
MERİ	sf.,huk.	► geçerli
MESH	a.	Bir şeyi elle sıvazlama
MİÇO	a.,den.	Gemilerde çalışan küçük yaştaki tayfa yamağı; muço
MİDİ	sf.	► orta
MİHR	a.,huk.	Müslüman bir erkeğin nikâh esnasında eşine vermeyi kabullendiği mal veya para
MİNK	a.,hay. b.	► vizon
MİRA	a.,coğ.	Arazi üzerinde seçilmiş bir işaret noktasının düşeyini gösteren, yön belirtmek için uzaktan gözlenen, geometrik biçimli tahta lata
MİRÎ	sf.,esk.	Devletle ilgili, devlete özgü olan, devlet malı olan; beylik
MİSK	a.	Asya'nın yüksek dağlarında yaşayan bir tür erkek ceylanın karın derisi altındaki bir bezden çıkarılan güzel kokulu madde
MİSO	a.	Tuzlu ve zengin çeşnili bir tür tatlandırıcı
MİZA	a.	Kumarda ortaya sürülen para
MONT	a.	Kumaştan veya deriden yapılan, genellikle belden kemerli, üstünde cepleri bulunan, gömlek, hırka vb. üzerine giyilen kısa, hafif giysi; montgomer
MORS	a.,hay. b.	Morsgillerden, Kuzey Atlantik'te yaşayan, derisi, dişi ve yağı için avlanan bir memeli hayvan; denizaygırı (Odobenus rosmarus)
MÖNÜ	a.	343 menü
MUÇO	a.,den.	► miço
MUİN	a.,esk.	► yardımcı
MUİT	a.,esk.	Okullarda çocukları çalıştırmakla görevli kimse, öğretmen yardımcısı
MURÇ	a.	Betonu kırmakta veya betona delik açmakta kullanılan sivri uçlu, çelikten yapılmış bir alet
MURT	a.,bit. b.	Mersin ağacının yazın olgunlaşan, bezelye büyüklüğünde, morumsu siyah, çeşitli hastalıkların tedavisinde kullanılan meyvesi
MUTA	a.,esk.	► veri
MUTİ	sf.,esk.	► itaatli
MÜFT	sf.,esk.	► parasız
MÜGE	a.,bit. b.	► inci çiçeği
MÜRT	sf.	Ölmüş (hayvan)
NAAŞ	a.,esk.	► ceset
NAAT	a.,esk.	Bir şeyin niteliklerini övme
NAFİ	sf.,esk.	► yararlı
NAME	a.,esk.	► mektup
NARH	a.,tic.	Tüketiciyi korumak amacıyla, özellikle temel ihtiyaç maddeleri için resmî makamlarca belirlenen ve her yerde geçerli olan fiyat
NAŞİ	e.,esk.	► ötürü
NATO	sf.	"Söz dinlemez, söz anlamaz, taş gibi kafa" anlamlarındaki nato kafa, nato mermer deyiminde geçen bir söz
NECE	zf.	Hangi dilde, hangi dilden?
NECİ	a.	Ne iş yapar, ne ile uğraşır?
NELİ	sf.	Genellikle yiyecek, içecek içinde veya içeriğinde bulunan şeyi sorarken kullanılan söz
NENE	a.	► nine
NEON	a.,kim.	Atom sayısı 10, atom ağırlığı 20,2, yoğunluğu 0,7 olan, sıvı durumuna getirilmiş havadan elde edilerek ışık araçlarında kullanılan, havada pek az olarak bulunan, asal gazlar sınıfından bir element (simgesi Ne)
NESİ	zm.	Akrabası mı, yakını mı?
NEYE	zf.	► niçin
NİSA	a.,esk.	► kadın
NİTE	zf.,esk.	► nasıl
NİYE	zf.	► niçin
NÖTR	sf.	► etkisiz
ODAK	a.,fiz.	Bir ışık veya ısı kaynağından yayılan ışınların bir mercekten geçtikten veya çukur bir aynadan yansıdıktan sonra toplandığı yer; mihrak, fokus
OĞUZ	sf.,ağz.	İyi huylu (kimse)
OJİT	a.,jeol.	Feldspatla birlikte bazaltların temelini oluşturan, tanecikli, cam parlaklığında olan, siyah renkli volkan taşı
OKAR	a.,hay. b.	► telli balıkçıl
OKEY	a.	Plastik, tahta, mika vb. maddelerden yapılmış taşlar kullanılarak dört kişiyle oynanan ve konkene benzeyen bir tür oyun
OKRA	a.,ağz.	Zayıf düşmüş hayvanların derilerinin altında yaşayan ve hastalanmalarına yol açan bir tür kurtçuk
OKSU	sf.,bit. b.	Biçimi oka benzeyen (yaprak)
OKUR	a.	► okuyucu
OLDU	ünl.	► evet
OLEY	ünl.	► yaşa
OLMA	a.	Olmak işi
OLUŞ	a.	Olmak işi; vuku
ONAM	a.	► rıza
ONAR	sf.	On sayısının üleştirme sayı sıfatı
ONAT	sf.,esk.	Özenli, düzgün, uygun olan
ONCA	sf.	O kadar, o denli
ONUM	a.	Kötü bir durumdan kurtulma
ORSA	a.,den.	Yelkenleri rüzgârın estiği yöne çevirmekte kullanılan, her iki taraftan yelkenin ortasına bağlanan ip
ORUN	a.	Özel yer
ORYA	a.	► karo
OTÇU	a.,ağz.	Köylerde hekimlik yapan kimse
OTLU	sf.	Otu olan
OVMA	a.	Ovmak işi; friksiyon
OYSA	bağ.	Aralarında karşıtlık, aykırılık bulunan iki cümleyi “tersine olarak, aksine” anlamlarıyla birbirine bağlayan bir söz; oysaki, hâlbuki
OYUM	a.	Oyma işi
OYUŞ	a.	Oymak işi
OZAN	a.	► şair
ÖBEK	a.	► küme
ÖBÜR	sf.	► öteki
ÖÇLÜ	sf.	Kin ve intikam dolu, öç alma isteğinde olan
ÖDEM	a.,tıp	Dokularda, hücreler arası boşluklarda, bazı iç organlarda genellikle de yüzde, ellerde, ayaklarda aşırı miktarda sıvı birikmesi
ÖDÜN	a.	Uzlaşmaya varabilmek için hak, istek veya savlarının bir bölümünden, karşı taraf yararına vazgeçme; ödünleme, ivaz, taviz
ÖĞLE	a.	Güneşin gökyüzünde en yüksek noktada bulunduğu sabahla ikindi arasındaki zaman dilimi; gün ortası, öğlen, öğle vakti, nısfınnehar, zeval
ÖĞÜR	a.,ağz.	► akran
ÖKSE	a.	Ökse otu saplarından veya çobanpüskülü kabuklarından çıkarılan yapışkan macun
ÖLET	a.,ağz.	► kıran (I)
ÖLME	a.	Ölmek durumu; fevt, kabız, uful
ÖLÜK	sf.,ağz.	Canlılığı azalmış; hâlsiz
ÖLÜŞ	a.	Ölme işi
ÖNEL	a.,huk.	► mehil
ÖNLÜ	sf.	Ön tarafı olan
ÖPME	a.	Öpmek işi
ÖPÜŞ	a.	Öpmek işi
ÖREK	a.,ağz.	► duvar
ÖREN	a.	Ait olduğu eski uygarlık hakkında fikir edinmemizi sağlayan kültür ve tabiat kalıntılarından oluşan alan
ÖRFİ	sf.	Örfle ilgili
ÖRGE	a.	► motif
ÖRÜK	a.	Kendi ipiyle onarılmış kısım
ÖRÜM	a.,ağz.	Sürünün gece veya sabaha karşı otlaması
ÖRÜŞ	a.	Örmek işi
ÖTME	a.	Ötmek işi
ÖTRE	a.	Arap harfli metinlerde bir ünsüzün o, ö, u, ü seslerinden biriyle okunacağını gösteren işaret; zamme
ÖTÜŞ	a.	Ötmek işi
ÖVEÇ	a.,ağz.	İki üç yaşındaki erkek koyun
ÖVME	a.	Övmek işi; sena, medih, sitayiş
ÖVÜŞ	a.	Övmek işi
ÖZEK	a.	► merkez
ÖZGE	sf.	► başka
ÖZGÜ	sf.	Birine, bir şeye ait olan; öze, has, mahsus (I)
PAHA	a.	► fiyat
PAKT	a.	► antlaşma
PANÇ	a.	Ahşap, alçı, kartonpiyer vb. üzerinde delik açma aleti
PAPA	a.,din b.	Roma Katolik kilisesinin, bir meclis tarafından seçilen, Vatikan'da oturan ve Hz. İsa'nın vekili sayılan başkanı
PARE	a.	► parça
PARS	a.,hay. b.	Kedigillerden, genellikle Asya ve Afrika'nın sıcak bölgelerinde yaşayan, postu benekli, bazen de düz siyah, çevik, yırtıcı, etçil, memeli hayvan; leopar, panter, pelenk (Panthera pardus)
PENA	a.	► mızrap
PENÇ	a.	► beş
PEPE	sf.	Dudak sesleriyle başlayan kelimelerin ilk seslerini güçlükle söyleyen ve ancak birkaç kez tekrarladıktan sonra arkasını getirebilen (kimse); pepeme
PEST	sf.	► pes (II)
PIŞT	a.	Islıklı ses
PİKO	a.	Kimi örtülerin veya çamaşırların kenarına makineyle yapılan bir süs türü
PİLİ	a.	Kumaş, kâğıt vb.nde bir bölümün öbürünün üzerine getirilmesiyle oluşturulan kıvrım, kırma
PİPİ	a.	Çocuk dilinde erkeklik organı
PİPO	a.	Ucundaki lüle içine tütün konulan ve yakılarak dumanı çekilen kısa, çubuk biçimindeki tütün içme aracı
PİRE	a.,hay. b.	Pireler takımından, insanın ve bazı hayvanların kanını emerek yaşayan, iyi sıçradığı için kolay yakalanamayan, küçük, asalak böcek (Pulex)
POPO	a.,tkz.	► kıç
PUHU	a.,hay. b.	Baykuşgillerden, orman, dağ ve kayalıklarda yaşayan, uzunluğu yaklaşık 65 santimetre, sırtı koyu kahverengi bir tür kuş (Bubo bubo)
PUMA	a.,hay. b.	Kedigillerden, parstan biraz büyük, sırtı kahverengi, karnı beyaz, Amerika’da yaşayan bir tür yırtıcı memeli; Yeni Dünya aslanı; dağ aslanı (Feis concolor)
PUNÇ	a.	Çay, şeker, tarçın, limon karışımına rom veya kanyak gibi damıtılmış alkollü bir içki katılarak yapılan ve buharlaşan alkolü yakıldıktan sonra içilen bir içki türü
PUPA	a.,den.	Geminin arkası; kıç
PURO	a.	► yaprak sigarası
PUŞT	a.,kaba	Eş cinsel erkeklerin cinsel zevklerine hizmet eden erkek
RACİ	sf.,esk.	Geri dönen
RAHT	a.,esk.	At takımı
RAKI	a.	Üzüm, incir, erik vb. meyvelerin alkolle mayalanarak damıtılmasıyla elde edilen içki; aslansütü, imamsuyu
RAMİ	a.,bit. b.	Isırgangillerden, Çin, Vietnam ve Malezya'da yetişen değerli bir bitki (Boehmeria nivea)
RAMP	a.,tiy.	Bir tiyatro sahnesinin önünde, ışık ve ışıldakların yerleştirildiği, izleyiciye en yakın yer
RANT	a.,ekon.	► getirim
RAŞE	a.,esk.	Titreyiş, ürkme
RATE	sf.	► başarısız
REEL	sf.	► gerçek
REHA	a.,esk.	► kurtuluş
REYE	sf.	Çubuklu çizgileri olan (kumaş)
REZE	a.	► menteşe
RİCA	a.	► dileme
RİKA	a.	Arap harflerinin en çok kullanılan el yazısı biçimi
RİNA	a.,hay. b.	► tırpana
RİYA	a.	► ikiyüzlülük
ROBA	a.	Bir giyeceğin göğüsle omuz arasında kalan bölümüne eklenen parça
RODA	a.,den.	Yöntemine uygun düzgün sarılmış halat yumağı
ROKA	a.,bit. b.	Turpgillerden, yaprakları salata gibi yenen, 20-40 santimetre yüksekliğinde, sebze olarak bahçelerde yetiştirilen, kokulu, bir iki yıllık bir bitki (Eruca sativa)
ROZA	a.	Bir tür pembe elmas
RUAM	a.,esk.,hay. b.	► sakağı
RUBA	a.,esk.	► giysi
RUHİ	sf.	► ruhsal
RUMİ	sf.,tar.	Anadolu ile ilgili, Anadolu'ya bağlı, Anadolu'da yaşayan
RÜKÛ	a.	Öne doğru eğilme
RÜŞT	a.	► erginlik
SABA	a.,müz.	Klasik Türk müziğinde bir birleşik makam
SAGU	a.	Bazı hurma ağaçlarının özünden çıkarılan ve pirinç gibi kullanılan nişastalı bir madde; Hint irmiği
SAĞI	a.	Kuş gübresi
SAHİ	zf.	► gerçekten
SAHN	a.,esk.	► avlu
SAKO	a.,esk.	Paltoya benzer bir tür üstlük
SALA	a.	343 sela
SAMİ	sf.	İşiten
SARA	a.,tıp	Zaman zaman kendini kaybederek olduğu yere düşme, vücutta şiddetli çırpınmalar ve ağız köpürmesi ile ortaya çıkan bir sinir hastalığı; tutarık, tutarak, tutarga, yilbik, epilepsi
SÂRİ	sf.,esk.	Başkasına geçen
SATI	a.,ağz.	Satmak işi; satış
SAVA	ağz.	► muştu
SAYA	a.	Ayakkabının yumuşak olan üst bölümü
SECİ	a.,ed.	Nesirde yapılan uyak
SEÇİ	a.	Seçmek işi
SEKS	a.,biy.	► cinsiyet
SELA	a.,din b.	Müslümanları bayram veya cuma namazına çağırmak, bazı yerlerde cenaze için kılınacak namazı haber vermek amacıyla minarelerde okunan dua
SELP	a.,esk.	Zorla alma, kapma
SEME	sf.	Sersem, ahmak, alık
SENA	a.,esk.	► övme
SENE	a.	► yıl
SEPİ	a.	Deri, post vb.ni kullanabilecek duruma getirmek için uygulanan işlemlerin tümü
SERE	a.,ağz.	Açık duran başparmağın ucundan işaret parmağının ucuna kadar olan uzaklık; sele (III)
SEVİ	a.	► aşk
SEZA	sf.,esk.	Uygun, yaraşır, bir şeye değer
SEZÜ	a.,bit. b.	► mantar meşesi
SIDK	a.,esk.	Doğruluk, gerçeklik
SIMA	a.	Sımak durumu veya biçimi
SİGA	esk.,db.	► fiil çekimi
SİLİ	a.	Kilim, yünden dokunmuş yaygı
SİLO	a.	Tahıl vb. ürünlerin korunduğu, saklandığı veya depolandığı, genellikle silindir biçiminde ambar; sarpın
SİYA	a.,den.	Kürekleri tersine kullanarak sandalı geriye yürütme
SKİF	a.,den.	İçine yalnız kürek çekenin girebildiği çok uzun ve çok dar yarış kayığı
SKOR	a.,sp.	► sonuç
SLAP	a.	Büyük yassı levha
SLİP	a.	Paçasız ve bedeni sıkıca saracak biçimde dikilmiş erkek donu
SNOP	sf.	► züppe
SOBE	a.	Genellikle kovalamaca, saklambaç vb. çocuk oyunlarında, daha önce kararlaştırılmış yere ebeden önce davranıp ulaşıldığında söylenen söz
SODA	a.	Suya karbondioksit ve bikarbonat eklenerek elde edilen, sindirimi kolaylaştırmak için kullanılan içecek
SOKU	a.,ağz.	Taştan yapılmış dibek
SOMA	a.,anat.	Cinsiyet hücreleri dışında, vücut hücrelerinin tümü
SOTA	sf.,argo	Uygun, elverişli (yer)
SOTE	a.	Küçük küçük doğranmış et, ciğer, böbrek, mantar vb. şeyler yağda hafifçe kavrulduktan sonra su, domates, biber vb. katılarak yapılan bir tür yemek
SÖBE	sf.	► oval
SPAM	a.	İstenmediği hâlde genel ağ ve sosyal medyada çok sayıda alıcıya aynı anda gönderilen gereksiz veya uygunsuz ileti
SPİN	a.	“Genellikle gösteri amaçlı olarak aracın arka tarafını kontrollü veya kontrolsüz bir biçimde değişik yönlere savurmak” anlamındaki spin atmak birleşik fiilinde geçen bir söz
STAR	a.	► yıldız
STEN	a.,ask.	Çapı 9 milimetre olan, İngiliz yapısı, hafif, kullanışı kolay bir tür makineli tüfek
STER	a.	Yığın durumundaki yakacak odun için kullanılan, bir metreküpe eşit hacim ölçüsü birimi
STİL	a.	► tarz
SUFİ	a.,din b.	► mutasavvıf
SULH	a.	► barış
SULP	a.,esk.	Bel kemiği, omurga
SUMA	a.	İlk damıtılan ve içinde anason bulunmayan rakı
SUNİ	sf.	► yapay
SURA	a.	Yumuşak ince bir tür ipekli kumaş
SUŞİ	a.	İnce şerit biçimindeki yosun tabakasının içine çiğ balık, yağsız, tuzsuz haşlanmış pirinç ve özel baharat karışımının konulmasıyla hazırlanan Japon yemeği
SÜJE	a.	► konu
SÜLF	a.,esk.,kim.	► kükürt
SÜNE	a.,hay. b.	Yarım kanatlılardan, yumurtalarını ekin yapraklarına bırakan, esmer renkli, zararlı bir böcek (Eurigaster integriceps)
ŞAFT	a.,tek.	Bir makinenin dönme hareketini öteki parçalara aktaran ve ucuna dişli çarklar, tekerlekler veya pervane bağlanan demir mil
ŞAKİ	a.	► haydut
ŞALİ	a.,esk.	Tiftikten yapılan bir cins ince kumaş
ŞALT	a.	► şalter
ŞAMA	a.,esk.	Bal mumuna veya parafine batırılmış fitil
ŞARJ	a.,fiz.	► yükleme
ŞARK	a.,esk.,coğ.	► doğu
ŞASE	a.	İçine mendil, gecelik vb. şeyleri koymaya yarayan, çeşitli büyüklükte, kumaştan koruncak
ŞAVK	a.,ağz.	► ışık
ŞECİ	sf.,esk.	Yürekli, yiğit olan
ŞELF	a.,coğ.	► kıta sahanlığı
ŞEMS	a.,esk.	► güneş
ŞENİ	sf.,esk.	Kötü, çirkin, alçakça, utanç verici
ŞERÇ	a.,esk.,anat.	► anüs
ŞERİ	sf.,esk.	İslam hukukuyla ilgili
ŞİLE	a.,bit. b.	► mercanköşk
ŞİLT	a.	Üzerine genellikle bir kurum veya kuruluşun adı, işareti kazınmış veya basılmış olan ve armağan olarak bir kimse veya takıma verilen levha; ergilik
ŞİME	a.	► huy
ŞİRK	a.,din b.	Tanrı’nın birden çok olduğuna inanma, Tanrı’ya ortak koşma; eş koşma
ŞİST	a.,min.	Kolayca yapraklara ayrılabilen, silisli, alüminli tortul kayaçların genel adı
ŞİTA	a.,esk.	► kış (I)
ŞOKE	sf.	"Birdenbire şaşırtmak, hoşa gitmeyecek bir şey yapmak" anlamlarındaki şoke etmek ve "birdenbire şaşırmak, hoşa gitmeyecek bir şeyle karşılaşmak" anlamlarındaki şoke olmak deyimlerinde kullanılan bir söz
ŞUFA	a.,esk.,huk.	► ön alım
ŞULE	a.,esk.	► alev (I)
ŞÛRA	a.	Bir alanla ilgili olarak oluşturulan danışma kurulu
ŞUUR	a.,ruh b.	► bilinç
ŞÜYU	a.,esk.	Herkesçe duyulma, yayılma
TAAT	a.	Allah'ın buyruklarını yerine getirme, ibadet etme
TABL	a.,esk.	► davul
TAKA	a.,den.	Doğu Karadeniz Bölgesi'ne özgü yelkenli bir tür kıyı teknesi
TALİ	sf.,esk.	► ikincil
TALK	a.,min.	Genellikle açık yeşil, toz durumundayken yağlı bir görünümde, özgül ağırlığı 2,7, sertliği 1 olan, hidratlı doğal magnezyum
TAMU	a.,esk.,din b.	► cehennem
TAPI	a.,esk.	Tapınılan şey
TAPİ	a.	Pokerde kâğıtlar dağıtılmadan önce oyunculardan birinin fiş veya parasını ortaya sürdükten sonra önünde fişi veya parası kalmadığını belirtmek için söylediği söz
TASA	a.	► kaygı
TAUN	a.,esk.,tıp	► veba
TAYA	a.,esk.	► dadı
TAZI	a.,hay. b.	Genellikle tavşan avında kullanılan, uzun bacaklı, çekik karınlı, çok çevik bir tür köpek (Canis familiaris grajus hibernicus)
TEFE	a.	Dokuma tezgâhında tarağı tutan ağaç veya metal parça
TEHİ	sf.,esk.	► boş
TEİN	a.	Çayda bulunan ve kafein niteliğinde olan etkili madde
TELA	a.	Kumaşla astar arasına konularak giysinin dik durmasını sağlayan kolalı bez
TEPİ	a.,ruh b.	Bir işi yapmak, harekete geçmek için duyulan ve bireyin engelleyemeyeceği kadar güçlü istek; içtepi, itki
TIPA	a.	► tapa
TIRT	sf.,argo	İşe yaramayan (kimse)
TİFO	a.,tıp	Kirli sularda, bu sularla sulanmış sebzelerde bulunan, mikroplarla oluşan, ortalama üç hafta süren, ateşli ve tehlikeli bir bağırsak hastalığı; karahumma
TİPİ	a.	► kar fırtınası
TİPO	a.	Kurşundan dökülmüş harflerin bir araya getirilmesiyle yapılan bir baskı türü
TİTR	a.	► ünvan
TOFU	a.	► soya eti
TOHT	a.,ağz.	Çoban köpeklerinin boynuna takılan dikenli demir tasma
TOPU	zm.	► hepsi
TRAP	a.	Hendek, tuzak
